"STATION","NAME","DATE","HLY-CLDH-NORMAL","HLY-CLOD-PCTBKN","HLY-CLOD-PCTCLR","HLY-CLOD-PCTOVC","HLY-DEWP-NORMAL","HLY-HTDH-NORMAL","HLY-PRES-NORMAL","HLY-TEMP-NORMAL","HLY-WIND-AVGSPD","HLY-WIND-VCTDIR"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T01:00:00","0.1","110","282","466","34.1","19.0","1.0","46.0","9.4","329"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T02:00:00","-777.7","118","288","467","34.0","19.7","1.0","45.3","9.3","330"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T03:00:00","-777.7","119","290","458","34.0","20.3","1.0","44.7","9.2","330"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T04:00:00","-777.7","121","279","467","33.9","20.8","1.0","44.2","8.9","334"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T05:00:00","-777.7","167","248","436","33.8","21.2","1.0","43.8","8.9","333"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T06:00:00","-777.7","214","150","424","33.9","21.3","1.0","43.7","9.1","340"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T07:00:00","-777.7","199","139","436","34.0","19.8","1.0","45.2","9.9","338"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T08:00:00","0.1","214","138","443","33.9","17.8","1.0","47.2","11.1","338"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T09:00:00","0.2","208","109","422","33.8","15.8","1.0","49.4","12.0","334"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T10:00:00","0.4","261","101","407","33.6","14.0","1.0","51.3","12.3","324"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T11:00:00","0.6","249","101","413","33.6","12.7","1.0","52.9","12.5","313"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T12:00:00","0.9","249","97","416","33.8","11.5","1.0","54.4","13.0","307"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T13:00:00","1.1","238","88","428","33.7","10.7","1.0","55.4","13.2","299"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T14:00:00","1.2","231","85","433","33.8","10.2","1.0","56.0","13.6","290"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T15:00:00","1.2","246","98","413","33.8","10.2","1.0","56.0","13.7","287"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T16:00:00","1.1","229","94","420","33.7","10.5","1.0","55.7","13.7","285"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T17:00:00","1.0","227","102","423","33.7","11.2","1.0","54.8","13.3","288"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T18:00:00","0.7","249","111","413","33.8","12.4","1.0","53.4","12.8","296"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T19:00:00","0.4","188","107","435","34.0","13.7","1.0","51.7","11.7","309"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T20:00:00","0.3","198","174","425","34.3","14.7","1.0","50.6","11.1","316"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T21:00:00","0.2","197","224","412","34.3","15.6","1.0","49.6","10.6","310"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T22:00:00","0.1","183","224","423","34.3","16.5","1.0","48.6","10.4","319"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-07T23:00:00","0.1","164","244","440","34.4","17.3","1.0","47.8","9.9","324"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T00:00:00","0.1","144","264","467","34.7","18.5","1.0","46.5","10.1","333"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T01:00:00","0.1","113","279","473","34.2","18.9","1.0","46.2","9.4","331"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T02:00:00","-777.7","116","292","475","34.2","19.5","1.0","45.5","9.3","333"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T03:00:00","-777.7","112","283","467","34.1","20.1","1.0","44.9","9.3","334"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T04:00:00","-777.7","121","278","473","34.0","20.6","1.0","44.4","8.9","336"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T05:00:00","-777.7","166","240","440","33.9","21.1","1.0","43.9","8.9","335"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T06:00:00","-777.7","208","152","425","34.0","21.1","1.0","43.9","9.1","341"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T07:00:00","-777.7","194","144","437","34.2","19.6","1.0","45.4","9.9","340"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T08:00:00","0.1","205","143","450","34.1","17.6","1.0","47.5","11.0","338"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T09:00:00","0.2","201","116","427","33.9","15.6","1.0","49.6","11.9","335"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T10:00:00","0.4","256","110","409","33.8","13.8","1.0","51.6","12.2","325"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T11:00:00","0.7","238","112","422","33.7","12.5","1.0","53.1","12.5","313"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T12:00:00","0.9","238","103","424","33.9","11.4","1.0","54.5","13.0","307"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T13:00:00","1.1","230","95","433","33.9","10.5","1.0","55.6","13.0","298"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T14:00:00","1.2","224","96","439","34.0","10.1","1.0","56.1","13.5","289"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T15:00:00","1.2","246","105","417","33.9","10.0","1.0","56.2","13.6","286"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T16:00:00","1.2","227","97","422","33.9","10.3","1.0","55.9","13.6","286"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T17:00:00","1.0","223","102","421","33.9","11.0","1.0","55.0","13.2","289"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T18:00:00","0.8","249","116","413","34.0","12.1","1.0","53.7","12.8","296"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T19:00:00","0.5","186","109","437","34.2","13.4","1.0","52.0","11.5","309"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T20:00:00","0.4","187","180","430","34.5","14.5","1.0","50.8","11.2","316"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T21:00:00","0.2","186","231","415","34.5","15.4","1.0","49.9","10.6","314"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T22:00:00","0.2","179","230","418","34.6","16.3","1.0","48.9","10.3","322"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-08T23:00:00","0.1","165","252","439","34.6","17.1","1.0","48.0","9.9","327"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T00:00:00","0.1","136","273","469","35.2","18.2","1.0","46.8","10.0","334"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T01:00:00","0.1","110","288","472","34.6","18.6","1.0","46.4","9.4","334"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T02:00:00","-777.7","121","299","467","34.6","19.3","1.0","45.7","9.3","336"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T03:00:00","-777.7","121","288","458","34.4","19.9","1.0","45.1","9.2","336"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T04:00:00","-777.7","126","276","469","34.3","20.4","1.0","44.6","8.9","340"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T05:00:00","-777.7","170","235","434","34.2","20.8","1.0","44.2","8.9","339"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T06:00:00","-777.7","204","157","427","34.3","20.8","1.0","44.2","9.1","344"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T07:00:00","-777.7","189","148","436","34.5","19.2","1.0","45.8","10.0","342"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T08:00:00","0.1","203","151","445","34.4","17.3","1.0","47.8","11.1","341"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T09:00:00","0.2","192","127","426","34.2","15.3","1.0","49.9","12.0","338"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T10:00:00","0.4","252","117","407","34.0","13.6","1.0","51.8","12.2","325"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T11:00:00","0.7","235","112","419","33.9","12.3","1.0","53.5","12.5","315"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T12:00:00","1.0","240","105","422","34.0","11.1","1.0","54.9","12.9","309"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T13:00:00","1.2","221","102","438","34.0","10.3","1.0","55.9","13.1","299"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T14:00:00","1.3","231","101","430","34.2","9.8","1.0","56.5","13.4","288"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T15:00:00","1.4","248","109","413","34.1","9.8","1.0","56.6","13.7","282"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T16:00:00","1.3","225","94","418","34.0","10.1","1.0","56.2","13.6","283"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T17:00:00","1.2","216","100","416","34.1","10.7","1.0","55.4","13.3","285"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T18:00:00","0.9","240","107","413","34.1","11.9","1.0","54.1","12.9","290"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T19:00:00","0.6","190","100","429","34.4","13.2","1.0","52.4","11.6","305"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T20:00:00","0.4","187","178","423","34.7","14.2","1.0","51.2","11.3","313"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T21:00:00","0.3","195","240","404","34.7","15.1","1.0","50.2","10.6","309"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T22:00:00","0.2","183","233","409","34.8","16.0","1.0","49.2","10.4","318"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-09T23:00:00","0.1","170","250","429","34.9","16.9","1.0","48.3","9.9","324"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T00:00:00","0.1","142","276","462","35.7","17.9","1.0","47.2","10.1","332"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T01:00:00","0.1","110","288","465","34.9","18.4","1.0","46.7","9.5","332"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T02:00:00","0.1","127","299","464","34.9","19.1","1.0","46.0","9.4","334"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T03:00:00","-777.7","117","288","458","34.6","19.6","1.0","45.4","9.1","335"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T04:00:00","-777.7","123","276","471","34.5","20.1","1.0","44.9","8.9","338"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T05:00:00","-777.7","167","231","439","34.5","20.5","1.0","44.5","8.9","339"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T06:00:00","-777.7","204","161","427","34.6","20.5","1.0","44.5","9.1","342"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T07:00:00","-777.7","194","153","435","34.8","18.9","1.0","46.1","10.0","340"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T08:00:00","0.1","198","151","448","34.7","16.9","1.0","48.2","11.1","338"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T09:00:00","0.3","194","134","424","34.5","14.9","1.0","50.3","12.1","336"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T10:00:00","0.5","248","115","410","34.3","13.2","1.0","52.2","12.3","323"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T11:00:00","0.8","237","112","425","34.2","12.0","1.0","53.8","12.5","312"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T12:00:00","1.1","241","98","429","34.4","10.9","1.0","55.2","12.9","307"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T13:00:00","1.4","224","93","441","34.4","10.1","1.0","56.3","13.2","296"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T14:00:00","1.5","231","96","437","34.6","9.6","1.0","56.9","13.4","287"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T15:00:00","1.6","245","109","421","34.4","9.6","1.0","57.0","13.7","282"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T16:00:00","1.5","227","90","425","34.4","9.9","1.0","56.6","13.6","283"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T17:00:00","1.3","225","98","414","34.4","10.5","1.0","55.8","13.3","284"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T18:00:00","1.1","253","102","404","34.4","11.6","1.0","54.5","12.9","289"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T19:00:00","0.7","193","95","425","34.6","12.8","1.0","52.9","11.7","304"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T20:00:00","0.5","189","174","416","34.9","13.9","1.0","51.6","11.3","310"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T21:00:00","0.3","204","231","390","35.0","14.8","1.0","50.5","10.7","307"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T22:00:00","0.2","181","221","409","35.0","15.7","1.0","49.6","10.4","317"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-10T23:00:00","0.2","170","241","429","35.0","16.5","1.0","48.7","10.0","323"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T00:00:00","0.1","147","271","451","36.0","17.6","1.0","47.5","10.2","331"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T01:00:00","0.1","119","288","459","35.1","18.1","1.0","47.0","9.7","331"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T02:00:00","0.1","132","297","455","35.1","18.8","1.0","46.2","9.5","335"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T03:00:00","0.1","124","283","445","34.8","19.4","1.0","45.7","9.3","334"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T04:00:00","0.1","121","276","466","34.7","19.9","1.0","45.2","9.0","338"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T05:00:00","-777.7","174","226","432","34.6","20.3","1.0","44.8","9.0","339"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T06:00:00","-777.7","213","157","418","34.7","20.2","1.0","44.8","9.3","341"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T07:00:00","0.1","192","151","427","34.9","18.6","1.0","46.5","10.2","339"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T08:00:00","0.2","196","151","443","34.9","16.7","1.0","48.5","11.2","339"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T09:00:00","0.3","208","132","408","34.6","14.7","1.0","50.7","12.2","337"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T10:00:00","0.6","249","117","396","34.4","13.0","1.0","52.6","12.4","325"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T11:00:00","0.9","228","112","418","34.2","11.7","1.0","54.3","12.7","314"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T12:00:00","1.3","246","100","413","34.3","10.6","1.0","55.7","13.1","311"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T13:00:00","1.5","234","93","423","34.3","9.7","1.0","56.8","13.4","301"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T14:00:00","1.7","240","94","417","34.5","9.3","1.0","57.4","13.6","292"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T15:00:00","1.8","247","116","410","34.2","9.3","1.0","57.5","13.9","287"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T16:00:00","1.7","233","101","413","34.2","9.5","1.0","57.2","13.8","288"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T17:00:00","1.5","234","111","399","34.2","10.1","1.0","56.4","13.5","289"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T18:00:00","1.2","256","113","398","34.2","11.2","1.0","55.0","13.0","293"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T19:00:00","0.8","188","102","415","34.4","12.4","1.0","53.4","11.8","307"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T20:00:00","0.6","185","187","408","34.7","13.5","1.0","52.1","11.3","312"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T21:00:00","0.4","200","247","381","34.8","14.4","1.0","51.0","10.7","312"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T22:00:00","0.3","188","237","389","34.8","15.3","1.0","50.0","10.4","322"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-11T23:00:00","0.2","163","259","415","34.9","16.2","1.0","49.0","10.0","328"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T00:00:00","0.2","138","291","433","35.9","17.4","1.0","47.8","10.2","333"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T01:00:00","0.1","115","312","443","35.1","17.9","1.0","47.2","9.6","335"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T02:00:00","0.1","121","324","440","35.0","18.6","1.0","46.5","9.4","341"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T03:00:00","0.1","117","299","429","34.8","19.2","1.0","45.9","9.2","339"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T04:00:00","0.1","123","294","444","34.7","19.7","1.0","45.3","8.9","344"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T05:00:00","0.1","179","231","415","34.6","20.1","1.0","44.9","8.8","344"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T06:00:00","-777.7","219","163","398","34.8","20.1","1.0","45.0","9.2","347"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T07:00:00","0.1","187","164","413","35.0","18.4","1.0","46.7","10.1","345"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T08:00:00","0.2","194","163","434","34.9","16.4","1.0","48.9","11.1","342"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T09:00:00","0.4","205","147","400","34.7","14.4","1.0","51.1","12.0","341"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T10:00:00","0.7","247","128","387","34.5","12.7","1.0","53.0","12.3","329"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T11:00:00","1.1","230","123","409","34.3","11.4","1.0","54.7","12.5","318"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T12:00:00","1.5","248","112","406","34.4","10.3","1.0","56.2","12.9","313"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T13:00:00","1.8","241","103","410","34.4","9.4","1.0","57.3","13.2","303"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T14:00:00","2.0","251","99","401","34.6","9.0","1.0","58.0","13.4","293"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T15:00:00","2.0","252","118","399","34.4","9.0","1.0","58.0","13.8","286"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T16:00:00","1.9","235","103","401","34.5","9.2","1.0","57.7","13.6","287"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T17:00:00","1.7","225","116","392","34.6","9.8","1.0","56.9","13.3","288"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T18:00:00","1.3","251","116","393","34.6","10.8","1.0","55.5","12.7","289"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T19:00:00","0.9","188","102","410","34.8","12.0","1.0","53.9","11.6","302"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T20:00:00","0.6","187","180","403","35.1","13.1","1.0","52.6","11.1","308"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T21:00:00","0.4","199","251","376","35.3","14.0","1.0","51.4","10.4","309"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T22:00:00","0.3","197","239","380","35.3","14.9","1.0","50.4","10.2","317"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-12T23:00:00","0.3","174","263","411","35.4","15.8","1.0","49.5","9.8","328"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-13T00:00:00","0.2","142","296","433","36.5","16.9","1.0","48.3","9.9","331"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-13T01:00:00","0.2","121","317","440","35.6","17.4","1.0","47.7","9.4","334"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-13T02:00:00","0.1","114","329","436","35.6","18.2","1.0","47.0","9.1","341"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-13T03:00:00","0.1","119","297","427","35.4","18.7","1.0","46.4","8.9","338"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-13T04:00:00","0.1","121","289","446","35.3","19.2","1.0","45.9","8.7","346"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-13T05:00:00","0.1","173","223","427","35.2","19.6","1.0","45.5","8.7","346"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-13T06:00:00","-777.7","206","161","409","35.4","19.5","1.0","45.6","9.0","348"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","04-13T07:00:00","0.1","178","159","424","35.5","17.8","1.0","47.3","9.9","346"
